CustomerID,CustomerName,Gender,Age,City,Country,CustomerSegment,JoinDate,LoyaltyMember
C12247,Fatima Raza,Female,46,Abu Dhabi,UAE,New,2023-12-24,False
C12248,Ayesha Johnson,Female,62,Madrid,Spain,VIP,2021-10-15,True
C12249,Emma Lewis,Male,20,Doha,Qatar,Regular,2023-08-17,True
C12250,Ayesha Wilson,Male,44,Abu Dhabi,UAE,Regular,2022-02-23,True
C12251,Ava Lewis,Male,45,Los Angeles,USA,New,2022-09-16,True
C12252,Fatima Iqbal,Female,52,Islamabad,Pakistan,Regular,2025-01-10,False
C12253,Emily Ahmed,Female,29,London,UK,Regular,2022-12-10,False
C12254,Ava Smith,Male,48,Abu Dhabi,UAE,VIP,2023-09-02,True
C12255,Emma Siddiqui,Female,45,Toronto,Canada,Premium,2025-04-10,False
C12256,Ahmed Miller,Female,65,New York,USA,Regular,2024-03-19,False
C12257,Zara Butt,Male,70,Islamabad,Pakistan,Regular,2025-10-20,False
C12258,Hassan Smith,Male,57,Paris,France,Premium,2024-10-26,True
C12259,Sara Anderson,Female,48,Faisalabad,Pakistan,Regular,2021-01-18,True
C12260,Ayesha Ahmed,Female,60,Dubai,UAE,Premium,2023-05-06,False
C12261,Sophia Wilson,Female,57,Jeddah,Saudi Arabia,VIP,2024-11-20,False
C12262,Kamran Iqbal,Female,70,Manchester,UK,VIP,2025-08-11,False
C12263,Imran Siddiqui,Male,29,Multan,Pakistan,Regular,2025-08-24,False
C12264,Emily Ahmed,Male,37,Vancouver,Canada,Premium,2025-04-21,False
C12265,Ali Smith,Female,34,Madrid,Spain,New,2021-02-26,False
C12266,Sana Iqbal,Female,51,Paris,France,Regular,2022-03-24,True
C12267,Imran Wilson,Female,66,Abu Dhabi,UAE,Regular,2021-09-04,True
C12268,Laila Miller,Male,35,Riyadh,Saudi Arabia,New,2025-06-19,True
C12269,Emily Clark,Male,24,Vancouver,Canada,Regular,2021-10-02,False
C12270,Amina Williams,Female,55,Multan,Pakistan,Regular,2023-06-03,False
C12271,David Khan,Female,65,Chicago,USA,Regular,2025-11-11,True
C12272,Ali Siddiqui,Male,54,Berlin,Germany,Regular,2022-10-03,True
C12273,Bilal Clark,Female,37,Chicago,USA,Regular,2022-06-12,True
C12274,Sara Clark,Male,62,Paris,France,Premium,2022-09-26,True
C12275,Sara Farooq,Female,21,Faisalabad,Pakistan,New,2025-05-07,False
C12276,Ahmed Smith,Female,31,Berlin,Germany,Regular,2022-07-05,False
C12277,Michael Johnson,Female,54,Abu Dhabi,UAE,Regular,2021-06-08,True
C12278,Amina Smith,Female,23,London,UK,Regular,2021-05-15,True
C12279,Emma Brown,Female,33,London,UK,Premium,2021-10-06,False
C12280,Ayesha Brown,Female,33,Faisalabad,Pakistan,Regular,2023-11-20,True
C12281,Ava Butt,Female,49,Los Angeles,USA,Regular,2022-01-28,True
C12282,Noor Brown,Female,18,Vancouver,Canada,Regular,2025-04-10,True
C12283,Tariq Chaudhry,Female,22,Islamabad,Pakistan,VIP,2025-11-14,True
C12284,Laila Davis,Female,58,Faisalabad,Pakistan,New,2021-06-18,False
C12285,Sara Johnson,Male,20,Jeddah,Saudi Arabia,Regular,2024-09-18,True
C12286,Usman Khan,Female,27,New York,USA,Regular,2022-04-14,True
C12287,Hassan Chaudhry,Female,47,Faisalabad,Pakistan,Regular,2025-10-08,False
C12288,Faisal Williams,Male,44,Lahore,Pakistan,Regular,2022-05-23,True
C12289,Hina Wilson,Female,57,Dubai,UAE,Premium,2025-05-28,False
C12290,Emma Butt,Female,52,Faisalabad,Pakistan,Premium,2023-08-05,False
C12291,Hassan Shah,Male,59,Madrid,Spain,New,2021-09-18,True
C12292,James Chaudhry,Male,30,Berlin,Germany,Regular,2021-04-19,True
C12293,Usman Anderson,Female,46,New York,USA,Premium,2025-06-17,True
C12294,Tariq Farooq,Female,46,Abu Dhabi,UAE,Regular,2022-05-04,True
C12295,Ali Lewis,Male,40,Vancouver,Canada,Regular,2021-11-28,False
C12296,Amina Raza,Female,26,Dubai,UAE,Regular,2021-03-02,False
C12297,Emma Butt,Male,57,Dubai,UAE,Regular,2021-11-12,False
C12298,Ali Chaudhry,Female,22,Multan,Pakistan,Regular,2024-12-23,False
C12299,Ayesha Clark,Male,28,Jeddah,Saudi Arabia,Regular,2025-04-27,True
C12300,Sana Lewis,Female,24,Vancouver,Canada,New,2021-03-05,False
C12301,Ali Clark,Female,27,Madrid,Spain,Premium,2025-05-28,False
C12302,Hina Johnson,Male,49,Dubai,UAE,VIP,2022-03-06,False
C12303,James Shah,Male,44,Jeddah,Saudi Arabia,Regular,2021-09-27,True
C12304,Zara Brown,Female,24,Abu Dhabi,UAE,Premium,2021-04-02,False
C12305,Amina Brown,Female,62,Multan,Pakistan,Premium,2021-01-05,True
C12306,Omar Butt,Female,69,Vancouver,Canada,Regular,2021-03-03,False
C12307,Amina Clark,Male,18,Paris,France,Regular,2022-08-20,False
C12308,Ayesha Miller,Male,26,Karachi,Pakistan,Regular,2021-10-01,True
C12309,Laila Davis,Male,30,Abu Dhabi,UAE,VIP,2024-01-21,False
C12310,Ahmed Siddiqui,Male,52,Dubai,UAE,VIP,2022-10-02,False
C12311,Sana Raza,Male,25,Berlin,Germany,Regular,2021-05-11,False
C12312,Sana Siddiqui,Male,53,Faisalabad,Pakistan,VIP,2024-02-16,True
C12313,Zara Butt,Female,21,Jeddah,Saudi Arabia,New,2024-03-27,True
C12314,Emma Raza,Male,41,Doha,Qatar,Regular,2023-11-13,True
C12315,Hina Shah,Female,66,London,UK,Regular,2022-12-22,True
C12316,Zara Davis,Female,29,Jeddah,Saudi Arabia,Regular,2025-01-07,True
C12317,Omar Siddiqui,Male,26,Manchester,UK,Regular,2024-02-21,False
C12318,Sophia Anderson,Male,61,Doha,Qatar,Regular,2025-06-27,False
C12319,Fatima Siddiqui,Female,20,Chicago,USA,Regular,2025-02-19,True
C12320,Faisal Ahmed,Male,69,Chicago,USA,Regular,2023-07-25,False
C12321,Daniel Williams,Female,48,Chicago,USA,Premium,2025-09-22,False
C12322,Kamran Brown,Male,18,Abu Dhabi,UAE,Premium,2022-05-10,False
C12323,Imran Butt,Female,70,Lahore,Pakistan,Premium,2023-02-19,True
C12324,Sana Farooq,Male,23,Karachi,Pakistan,Regular,2025-01-02,False
C12325,Ava Shah,Female,56,Los Angeles,USA,New,2025-11-05,True
C12326,Hassan Anderson,Female,50,Riyadh,Saudi Arabia,Regular,2023-08-02,True
C12327,Faisal Wilson,Female,38,Riyadh,Saudi Arabia,Regular,2021-03-05,True
C12328,Hina Shah,Female,61,Islamabad,Pakistan,New,2022-03-28,True
C12329,Ali Shah,Male,18,London,UK,Regular,2023-01-18,False
C12330,Sophia Brown,Female,33,Doha,Qatar,Premium,2022-10-01,True
C12331,Faisal Clark,Male,25,Los Angeles,USA,Regular,2025-07-26,True
C12332,Emma Ahmed,Female,54,Toronto,Canada,VIP,2021-11-05,True
C12333,Usman Davis,Female,65,New York,USA,Premium,2022-01-13,True
C12334,Zara Anderson,Male,53,London,UK,Regular,2025-05-13,True
C12335,Ali Lewis,Female,61,Karachi,Pakistan,Regular,2021-07-04,True
C12336,Ahmed Siddiqui,Male,38,Madrid,Spain,Regular,2022-10-18,False
C12337,Imran Raza,Female,27,London,UK,New,2023-04-21,False
C12338,Fatima Shah,Female,66,Islamabad,Pakistan,Regular,2021-07-14,True
C12339,Tariq Clark,Female,36,London,UK,Premium,2024-12-09,False
C12340,Bilal Malik,Male,21,Madrid,Spain,Premium,2024-05-21,True
C12341,Ava Ahmed,Male,26,Chicago,USA,Premium,2022-09-15,False
C12342,Daniel Brown,Male,20,Multan,Pakistan,Premium,2021-09-03,False
C12343,Daniel Raza,Female,32,London,UK,VIP,2023-06-21,True
C12344,Hina Butt,Female,47,Doha,Qatar,Regular,2024-05-03,True
C12345,David Anderson,Male,53,Faisalabad,Pakistan,Premium,2025-02-18,True
C12346,John Iqbal,Female,40,Islamabad,Pakistan,Premium,2024-05-22,False
C12347,Sara Davis,Male,32,Karachi,Pakistan,Regular,2021-07-14,True
C12348,Bilal Anderson,Male,51,Islamabad,Pakistan,Regular,2021-02-01,True
C12349,Daniel Raza,Female,22,Abu Dhabi,UAE,Regular,2022-03-01,False
C12350,Ali Miller,Female,45,Manchester,UK,VIP,2025-04-27,False
C12351,Sophia Malik,Female,59,Berlin,Germany,Regular,2023-03-15,False
C12352,Tariq Khan,Male,57,Doha,Qatar,Regular,2022-04-01,False
C12353,Sophia Farooq,Female,27,Abu Dhabi,UAE,Regular,2024-06-18,False
C12354,Noor Anderson,Male,28,New York,USA,New,2021-02-24,True
C12355,Tariq Davis,Male,50,Dubai,UAE,Regular,2024-07-23,False
C12356,Bilal Raza,Female,22,Berlin,Germany,New,2023-10-15,False
C12357,Imran Chaudhry,Female,48,Madrid,Spain,Regular,2025-02-22,True
C12358,John Shah,Female,18,Karachi,Pakistan,Regular,2025-02-26,False
C12359,Sana Farooq,Male,26,Toronto,Canada,Regular,2025-05-26,True
C12360,Zara Williams,Female,53,Karachi,Pakistan,Regular,2023-02-05,True
C12361,James Chaudhry,Female,28,Paris,France,Regular,2023-10-26,True
C12362,Emily Chaudhry,Female,59,Berlin,Germany,VIP,2021-02-04,False
C12363,Amina Ahmed,Male,47,Chicago,USA,Regular,2022-11-14,True
C12364,Omar Clark,Female,50,Riyadh,Saudi Arabia,New,2023-09-26,True
C12365,Imran Chaudhry,Female,52,Los Angeles,USA,Regular,2021-07-13,False
C12366,Emma Siddiqui,Male,20,Manchester,UK,Regular,2021-03-27,False
C12367,Emily Chaudhry,Male,69,Abu Dhabi,UAE,Premium,2023-04-28,True
C12368,Sara Farooq,Female,18,Berlin,Germany,VIP,2021-04-16,True
C12369,Tariq Malik,Male,30,Los Angeles,USA,Regular,2021-12-07,True
C12370,Amina Clark,Male,23,Madrid,Spain,Regular,2025-05-02,True
C12371,Ava Miller,Male,33,Doha,Qatar,Regular,2022-12-16,True
C12372,David Anderson,Female,20,Madrid,Spain,VIP,2025-02-21,False
C12373,Emily Lewis,Male,64,Manchester,UK,Premium,2022-02-19,False
C12374,Omar Johnson,Male,58,Los Angeles,USA,Regular,2024-04-15,False
C12375,Imran Iqbal,Male,19,London,UK,Regular,2022-03-18,False
C12376,Sana Raza,Female,56,Lahore,Pakistan,VIP,2025-12-08,False
C12377,Ayesha Williams,Male,53,Paris,France,Premium,2021-02-25,False
C12378,Daniel Shah,Female,34,Multan,Pakistan,Regular,2022-02-18,True
C12379,James Butt,Male,46,London,UK,New,2024-09-28,True
C12380,Olivia Farooq,Male,61,Dubai,UAE,Premium,2021-09-12,False
C12381,Sara Khan,Male,59,Los Angeles,USA,Regular,2024-05-07,True
C12382,Hina Iqbal,Male,43,Berlin,Germany,Premium,2022-07-20,False
C12383,Emma Davis,Female,43,Manchester,UK,Premium,2025-01-13,False
C12384,Noor Lewis,Male,33,Islamabad,Pakistan,Premium,2023-06-23,True
C12385,Sara Siddiqui,Female,37,London,UK,VIP,2021-07-03,True
C12386,Usman Shah,Female,20,Lahore,Pakistan,New,2024-11-17,False
C12387,Emma Shah,Male,57,Doha,Qatar,Premium,2022-04-19,True
C12388,Emma Farooq,Male,32,Chicago,USA,Regular,2023-05-04,False
C12389,James Khan,Female,32,Islamabad,Pakistan,Regular,2025-02-12,True
C12390,Sophia Johnson,Female,62,New York,USA,Regular,2024-12-26,True
C12391,Emma Smith,Male,37,Vancouver,Canada,Premium,2022-02-01,False
C12392,Daniel Chaudhry,Female,44,Faisalabad,Pakistan,Regular,2021-03-16,False
C12393,Sana Butt,Female,38,London,UK,Premium,2021-02-05,True
C12394,Omar Siddiqui,Male,32,New York,USA,Premium,2024-10-16,True
C12395,Hassan Raza,Female,58,Manchester,UK,Regular,2023-11-26,False
C12396,Sophia Brown,Male,27,Riyadh,Saudi Arabia,Regular,2022-05-14,False
C12397,David Davis,Female,27,Paris,France,Regular,2023-02-15,True
C12398,Usman Malik,Female,25,Madrid,Spain,Regular,2021-05-25,False
C12399,Sana Malik,Male,24,Riyadh,Saudi Arabia,Regular,2025-05-08,True
C12400,Zara Ahmed,Female,50,Madrid,Spain,VIP,2022-12-15,True
C12401,Hina Clark,Male,39,Karachi,Pakistan,Regular,2024-07-22,False
C12402,Hina Anderson,Female,20,Madrid,Spain,Regular,2022-07-09,True
C12403,John Brown,Male,27,Madrid,Spain,Regular,2021-02-28,True
C12404,Sophia Anderson,Female,48,Abu Dhabi,UAE,Regular,2023-03-12,True
C12405,Noor Wilson,Female,56,Los Angeles,USA,Regular,2022-11-23,True
C12406,Ava Wilson,Female,55,Los Angeles,USA,Premium,2023-03-02,False
C12407,Hassan Khan,Female,68,Riyadh,Saudi Arabia,Regular,2023-09-27,True
C12408,Faisal Williams,Male,38,Abu Dhabi,UAE,Premium,2024-08-14,False
C12409,Usman Smith,Female,46,London,UK,Regular,2021-08-17,False
C12410,Fatima Chaudhry,Male,45,London,UK,New,2024-10-23,True
C12411,Hassan Raza,Male,48,Los Angeles,USA,Regular,2022-07-24,True
C12412,Hina Malik,Male,29,Abu Dhabi,UAE,New,2024-03-16,True
C12413,James Davis,Female,59,Islamabad,Pakistan,New,2021-07-20,True
C12414,Noor Iqbal,Male,67,Faisalabad,Pakistan,Regular,2024-10-18,False
C12415,Hassan Anderson,Female,54,Doha,Qatar,Premium,2021-01-12,True
C12416,Faisal Khan,Male,55,Paris,France,New,2021-03-06,True
C12417,Faisal Anderson,Male,24,Paris,France,New,2022-05-06,False
C12418,James Ahmed,Male,45,New York,USA,Premium,2023-02-15,False
C12419,Olivia Ahmed,Female,30,Abu Dhabi,UAE,Regular,2021-01-11,True
C12420,Faisal Shah,Male,29,Doha,Qatar,Regular,2021-08-06,False
C12421,Faisal Butt,Male,69,Berlin,Germany,Regular,2023-10-09,False
C12422,Ava Anderson,Male,52,Riyadh,Saudi Arabia,Regular,2024-10-02,False
C12423,Sara Iqbal,Female,57,Jeddah,Saudi Arabia,Premium,2023-09-11,True
C12424,Sophia Lewis,Male,26,Riyadh,Saudi Arabia,Regular,2025-03-25,False
C12425,Emma Ahmed,Male,54,Chicago,USA,Regular,2022-07-08,False
C12426,David Clark,Female,21,Doha,Qatar,Regular,2021-07-23,False
C12427,John Smith,Male,47,Berlin,Germany,New,2024-09-21,False
C12428,Faisal Miller,Female,57,Abu Dhabi,UAE,Premium,2023-10-12,True
C12429,Imran Anderson,Female,37,Lahore,Pakistan,VIP,2024-07-24,False
C12430,Emma Khan,Male,20,Paris,France,Premium,2023-11-23,True
C12431,Laila Malik,Male,29,Dubai,UAE,VIP,2025-06-25,False
C12432,Sara Chaudhry,Female,52,Vancouver,Canada,Premium,2022-01-19,True
C12433,Fatima Shah,Male,31,Dubai,UAE,Regular,2022-03-08,False
C12434,Bilal Johnson,Female,40,Karachi,Pakistan,New,2021-01-04,True
C12435,Omar Malik,Male,43,Doha,Qatar,Premium,2023-09-26,False
C12436,Usman Butt,Male,28,Vancouver,Canada,Regular,2022-04-13,True
C12437,Bilal Khan,Male,40,Paris,France,Premium,2025-12-18,True
C12438,James Chaudhry,Female,23,Multan,Pakistan,Regular,2021-10-02,False
C12439,Tariq Smith,Male,21,Vancouver,Canada,Regular,2023-04-16,False
C12440,Sana Davis,Female,55,Islamabad,Pakistan,Regular,2022-03-03,True
C12441,Laila Chaudhry,Male,54,Dubai,UAE,Regular,2024-08-11,True
C12442,Hina Brown,Female,22,Multan,Pakistan,Premium,2025-02-16,False
C12443,Bilal Williams,Female,48,Berlin,Germany,Regular,2022-11-28,False
C12444,Ayesha Raza,Male,57,Berlin,Germany,Regular,2023-08-26,True
C12445,Faisal Clark,Male,60,Lahore,Pakistan,Premium,2021-09-09,False
C12446,Sara Shah,Male,63,Jeddah,Saudi Arabia,Regular,2022-06-23,True
C12447,Ali Smith,Male,35,Manchester,UK,Regular,2023-03-04,True
C12448,Emily Malik,Female,49,Riyadh,Saudi Arabia,New,2023-08-21,True
C12449,Laila Raza,Female,62,Madrid,Spain,Premium,2023-03-05,True
C12450,Mariam Chaudhry,Female,62,Chicago,USA,New,2025-02-19,True
C12451,David Anderson,Female,49,Doha,Qatar,Regular,2021-08-21,False
C12452,Usman Butt,Male,55,Abu Dhabi,UAE,Premium,2025-09-14,False
C12453,Emma Lewis,Male,28,Manchester,UK,Regular,2021-12-18,False
C12454,Sara Wilson,Female,58,Jeddah,Saudi Arabia,Premium,2024-06-24,True
C12455,David Smith,Female,63,Dubai,UAE,VIP,2025-03-13,True
C12456,Hassan Brown,Female,26,Los Angeles,USA,Premium,2021-03-12,False
C12457,Sophia Johnson,Male,68,London,UK,Premium,2022-03-18,True
C12458,Emma Johnson,Male,66,Dubai,UAE,Regular,2022-03-12,False
C12459,Kamran Iqbal,Female,30,Doha,Qatar,Premium,2022-05-06,True
C12460,Olivia Iqbal,Male,35,Dubai,UAE,Regular,2021-10-19,True
C12461,Olivia Khan,Female,43,Lahore,Pakistan,Regular,2025-12-15,True
C12462,Tariq Khan,Female,39,Paris,France,VIP,2022-01-19,False
C12463,Hina Ahmed,Female,36,Abu Dhabi,UAE,Premium,2024-01-23,True
C12464,Sara Ahmed,Male,33,Islamabad,Pakistan,Regular,2025-04-18,True
C12465,Zara Davis,Male,23,Dubai,UAE,New,2022-04-13,True
C12466,Ali Wilson,Male,47,Paris,France,Regular,2021-01-11,False
C12467,Ayesha Williams,Male,48,Berlin,Germany,New,2023-03-13,False
C12468,Michael Johnson,Male,18,Los Angeles,USA,Premium,2022-04-15,True
C12469,Noor Ahmed,Female,70,Jeddah,Saudi Arabia,Regular,2022-03-28,True
C12470,Emma Shah,Female,25,Abu Dhabi,UAE,Regular,2021-10-09,False
C12471,Zara Raza,Male,63,Paris,France,Regular,2021-06-09,False
C12472,Kamran Iqbal,Female,48,Abu Dhabi,UAE,Premium,2021-07-17,False
C12473,Daniel Malik,Female,62,Paris,France,Regular,2024-05-20,False
C12474,Sara Chaudhry,Female,69,Vancouver,Canada,Regular,2022-06-28,False
C12475,Amina Davis,Male,23,Los Angeles,USA,VIP,2021-08-20,True
C12476,Michael Iqbal,Male,28,Doha,Qatar,Regular,2022-04-15,False
C12477,Ahmed Miller,Male,32,Jeddah,Saudi Arabia,Regular,2023-07-25,False
C12478,James Brown,Female,46,Los Angeles,USA,Premium,2022-01-06,False
C12479,Fatima Butt,Female,66,Chicago,USA,Regular,2023-09-19,True
C12480,Hina Shah,Female,64,Madrid,Spain,Premium,2023-02-21,True
C12481,Omar Butt,Female,58,Vancouver,Canada,New,2021-08-24,False
C12482,Tariq Chaudhry,Male,38,Islamabad,Pakistan,VIP,2022-10-01,True
C12483,Sana Anderson,Male,34,Riyadh,Saudi Arabia,Premium,2025-01-10,False
C12484,Zara Butt,Female,50,Faisalabad,Pakistan,New,2024-09-09,False
C12485,Sara Brown,Female,23,Madrid,Spain,Premium,2022-08-27,False
C12486,Daniel Williams,Female,26,Jeddah,Saudi Arabia,Premium,2024-07-25,True
C12487,Ava Ahmed,Female,60,Chicago,USA,Regular,2024-12-03,False
C12488,Faisal Malik,Male,27,Vancouver,Canada,Regular,2025-12-06,True
C12489,Zara Smith,Male,62,Los Angeles,USA,Regular,2021-09-13,True
C12490,Fatima Williams,Female,20,Riyadh,Saudi Arabia,Regular,2023-01-08,True
C12491,Ava Williams,Male,31,Jeddah,Saudi Arabia,Regular,2024-08-21,False
C12492,James Brown,Female,62,Lahore,Pakistan,VIP,2022-02-18,True
C12493,Noor Williams,Female,54,Dubai,UAE,Premium,2022-02-20,True
C12494,Imran Wilson,Female,39,Madrid,Spain,Regular,2025-06-22,True
C12495,David Shah,Female,31,New York,USA,Regular,2024-03-23,False
C12496,Sophia Smith,Female,19,Lahore,Pakistan,VIP,2024-11-10,True
C12497,Michael Davis,Male,34,Faisalabad,Pakistan,Premium,2022-09-14,True
C12498,Emily Davis,Male,44,Berlin,Germany,Regular,2025-03-27,True
C12499,David Iqbal,Male,48,Berlin,Germany,Regular,2021-10-19,True
C12500,Ahmed Clark,Male,49,Vancouver,Canada,Regular,2025-03-14,False
C12501,Kamran Ahmed,Female,65,Riyadh,Saudi Arabia,New,2022-01-18,False
C12502,Hassan Iqbal,Female,55,Vancouver,Canada,Regular,2023-01-07,True
C12503,Omar Farooq,Male,25,Riyadh,Saudi Arabia,Regular,2021-10-20,False
C12504,Tariq Lewis,Male,22,Lahore,Pakistan,Premium,2024-09-15,True
C12505,Hassan Lewis,Male,35,Manchester,UK,Regular,2021-09-24,False
C12506,Michael Raza,Male,47,Karachi,Pakistan,Premium,2022-02-14,False
C12507,Tariq Brown,Female,60,Lahore,Pakistan,Regular,2025-02-11,True
C12508,John Chaudhry,Male,59,Berlin,Germany,Premium,2021-06-01,True
C12509,Ayesha Miller,Male,56,Karachi,Pakistan,New,2024-07-21,False
C12510,Daniel Malik,Male,19,Madrid,Spain,Premium,2021-09-02,True
C12511,Tariq Raza,Male,56,Dubai,UAE,New,2024-09-06,False
C12512,Omar Khan,Male,47,Los Angeles,USA,Regular,2023-09-22,False
C12513,John Davis,Female,23,Dubai,UAE,Regular,2025-09-01,False
C12514,Sophia Lewis,Female,25,Faisalabad,Pakistan,Regular,2025-08-13,False
C12515,Amina Malik,Male,19,Lahore,Pakistan,Regular,2022-02-15,True
C12516,Usman Chaudhry,Female,35,Paris,France,Regular,2022-10-13,True
C12517,Imran Miller,Male,23,London,UK,Regular,2023-12-24,False
C12518,Hina Johnson,Male,44,Doha,Qatar,Premium,2022-10-03,True
C12519,Fatima Butt,Male,29,Madrid,Spain,Premium,2022-05-19,False
C12520,Mariam Lewis,Female,59,Karachi,Pakistan,VIP,2024-01-05,False
C12521,Omar Raza,Female,20,Berlin,Germany,Regular,2022-04-23,False
C12522,David Ahmed,Female,68,Los Angeles,USA,Regular,2023-05-22,True
C12523,James Chaudhry,Male,25,Berlin,Germany,Regular,2022-12-19,False
C12524,Imran Johnson,Female,63,Riyadh,Saudi Arabia,Regular,2024-03-07,True
C12525,Sara Brown,Female,69,Paris,France,Regular,2022-10-17,False
C12526,Ahmed Raza,Female,55,Toronto,Canada,Regular,2023-08-28,True
C12527,Hassan Iqbal,Female,29,Karachi,Pakistan,Regular,2022-07-19,True
C12528,Noor Brown,Male,47,Berlin,Germany,New,2021-10-19,False
C12529,Daniel Johnson,Female,57,Abu Dhabi,UAE,New,2022-10-22,True
C12530,Olivia Anderson,Male,31,Vancouver,Canada,Regular,2025-09-24,False
C12531,Imran Davis,Female,46,Chicago,USA,Premium,2024-06-25,False
C12532,Ayesha Butt,Female,51,Doha,Qatar,Regular,2021-09-28,False
C12533,Ayesha Smith,Male,56,Riyadh,Saudi Arabia,Premium,2025-04-25,True
C12534,Tariq Khan,Male,18,Multan,Pakistan,New,2022-05-10,True
C12535,Bilal Lewis,Male,68,Berlin,Germany,Regular,2024-11-22,True
C12536,Sophia Clark,Male,31,Doha,Qatar,Regular,2021-01-07,False
C12537,Daniel Anderson,Female,26,Multan,Pakistan,Regular,2023-10-18,False
C12538,Zara Iqbal,Male,36,Berlin,Germany,New,2023-06-20,True
C12539,Hina Butt,Female,32,Los Angeles,USA,Regular,2021-08-14,False
C12540,Laila Chaudhry,Female,26,Faisalabad,Pakistan,New,2025-10-27,True
C12541,Amina Raza,Male,23,Berlin,Germany,Regular,2023-06-08,True
C12542,Noor Williams,Male,51,Vancouver,Canada,Regular,2024-06-16,True
C12543,Zara Butt,Female,49,Lahore,Pakistan,Regular,2023-12-06,False
C12544,Emily Shah,Female,60,Islamabad,Pakistan,Premium,2022-07-04,True
C12545,Sana Miller,Male,59,New York,USA,Regular,2021-08-12,True
C12546,Ahmed Clark,Male,20,Paris,France,Regular,2022-06-27,True
C12547,Imran Miller,Male,31,Abu Dhabi,UAE,Regular,2025-04-10,True
C12548,Hassan Davis,Female,53,Doha,Qatar,Premium,2023-05-16,False
C12549,Sophia Anderson,Female,26,Madrid,Spain,VIP,2021-06-03,True
C12550,Omar Ahmed,Male,68,Paris,France,Regular,2024-01-23,False
C12551,Michael Butt,Male,52,New York,USA,Premium,2021-02-09,False
C12552,Hassan Malik,Male,53,Abu Dhabi,UAE,VIP,2024-09-01,False
C12553,Sophia Ahmed,Male,38,Chicago,USA,New,2023-08-09,False
C12554,Emily Johnson,Male,56,Berlin,Germany,Premium,2025-07-02,False
C12555,Sara Farooq,Male,55,Lahore,Pakistan,Regular,2024-01-23,False
C12556,Ayesha Anderson,Female,19,Doha,Qatar,New,2023-04-20,True
C12557,Olivia Anderson,Male,61,Islamabad,Pakistan,Regular,2022-07-13,True
C12558,Imran Johnson,Female,61,Riyadh,Saudi Arabia,New,2021-11-23,True
C12559,Amina Khan,Male,43,Chicago,USA,Regular,2024-10-23,False
C12560,Zara Williams,Male,31,Berlin,Germany,Premium,2021-06-24,False
C12561,Sara Shah,Female,37,Abu Dhabi,UAE,Regular,2022-01-17,True
C12562,Sara Wilson,Female,20,New York,USA,Premium,2024-01-22,True
C12563,Ahmed Anderson,Female,32,Vancouver,Canada,Regular,2025-04-22,True
C12564,Ayesha Siddiqui,Female,52,Berlin,Germany,Regular,2024-06-18,True
C12565,Olivia Brown,Male,29,Dubai,UAE,Premium,2023-02-20,False
C12566,Kamran Iqbal,Male,19,Doha,Qatar,Regular,2021-10-16,True
C12567,Hassan Johnson,Female,36,New York,USA,Regular,2024-12-26,True
C12568,Ava Shah,Male,46,Multan,Pakistan,VIP,2025-05-13,True
C12569,Omar Butt,Female,44,Toronto,Canada,New,2025-08-26,False
C12570,Emma Williams,Male,33,Multan,Pakistan,Regular,2024-10-13,True
C12571,Ali Raza,Female,22,Riyadh,Saudi Arabia,Premium,2023-05-01,True
C12572,James Anderson,Female,18,New York,USA,Regular,2023-07-17,False
C12573,Ava Malik,Female,33,London,UK,Regular,2021-07-08,False
C12574,Sara Raza,Male,59,Manchester,UK,Premium,2021-05-27,True
C12575,Faisal Siddiqui,Male,31,Chicago,USA,Premium,2025-10-04,True
C12576,John Khan,Male,41,Riyadh,Saudi Arabia,Regular,2021-10-09,False
C12577,David Davis,Female,54,Abu Dhabi,UAE,Regular,2022-10-12,True
C12578,John Iqbal,Female,20,Toronto,Canada,Regular,2021-12-18,False
C12579,Emma Davis,Female,70,Multan,Pakistan,New,2021-05-22,False
C12580,John Clark,Male,20,Jeddah,Saudi Arabia,Regular,2023-12-18,False
C12581,Mariam Wilson,Male,25,London,UK,Premium,2023-11-18,True
C12582,Tariq Johnson,Female,51,Vancouver,Canada,Regular,2025-05-25,False
C12583,Hina Iqbal,Female,27,Berlin,Germany,Regular,2024-10-16,True
C12584,Tariq Khan,Male,69,Paris,France,Regular,2023-07-27,True
C12585,Noor Khan,Female,18,Chicago,USA,Regular,2023-11-05,False
C12586,Bilal Shah,Female,69,Lahore,Pakistan,New,2024-06-17,False
C12587,Fatima Shah,Male,22,Islamabad,Pakistan,Regular,2021-11-24,True
C12588,Olivia Siddiqui,Female,45,New York,USA,Regular,2024-09-15,True
C12589,Hina Chaudhry,Female,22,Multan,Pakistan,Regular,2023-10-11,False
C12590,Hassan Malik,Female,34,Toronto,Canada,Premium,2024-06-07,True
C12591,Faisal Malik,Female,64,Madrid,Spain,Regular,2023-10-24,True
C12592,Amina Brown,Female,65,Toronto,Canada,New,2025-12-13,True
C12593,Tariq Siddiqui,Male,30,London,UK,New,2024-12-20,False
C12594,Kamran Brown,Male,41,Chicago,USA,Premium,2023-01-25,True
C12595,Emma Miller,Male,52,New York,USA,Regular,2022-01-26,True
C12596,Hina Khan,Female,45,Dubai,UAE,Regular,2025-04-07,True
C12597,Usman Raza,Male,54,New York,USA,New,2025-07-10,False
C12598,Emma Anderson,Male,38,Dubai,UAE,Regular,2021-03-27,False
